Assembly, pident, qcovs, Qval,Strain,Size (Mb),WGS,Scaffolds,Genes,Proteins
GCA_000564955.1,10,14,24,HST-084,2.71529,AZTF01,36,2822,2644
GCA_000577355.1,9,13,22,S2396,2.94726,CAWA01,96,3089,2949
GCA_000577595.1,25,14,39,S2397,2.77226,CAVV01,75,2876,2726
GCA_000577675.1,21,17,38,S0462,2.7604,CAVX01,134,2892,2651
GCA_000577925.1,27,16,43,S2398,2.74925,CAVW01,78,2878,2737
GCA_000582725.1,9,16,25,S0924,2.78099,CBWV01,491,2877,2747
GCA_000582745.1,8,14,22,S2395,2.89759,CAVU01,120,3054,2917
GCA_000582805.1,8,12,20,S1805,2.75587,CAVY01,125,2810,2702
GCA_000590395.1,10,16,26,CUHK_HK188,2.80798,JFFV01,41,2960,2751
GCA_000592785.1,9,11,20,M1316,2.85873,JEFC01,15,3001,2832
GCA_000592805.1,9,11,20,M1306,2.86036,JEFD01,14,3004,2841
GCA_000592825.1,9,12,21,M1281,2.90504,JEFE01,35,3063,2896
GCA_000592845.1,9,11,20,M1265,2.85171,JEFF01,33,2999,2842
GCA_000592865.1,10,12,22,M1259,2.87477,JEFG01,42,3022,2843
GCA_000592885.1,9,11,20,M1251,2.87014,JEFH01,60,3023,2861
GCA_000592905.1,9,12,21,M1226,2.84897,JEFI01,37,3002,2845
GCA_000592925.1,9,11,20,M1212,2.84999,JEFJ01,29,3002,2849
GCA_000592945.1,9,11,20,M1205,2.86062,JEFK01,51,3023,2847
GCA_000592965.1,9,11,20,M1202,2.85957,JEFL01,12,2996,2836
GCA_000592985.1,9,11,20,M1191,2.86761,JEFM01,47,3014,2853
GCA_000593005.1,9,12,21,M1190,2.93141,JEFN01,37,3101,2928
GCA_000593025.1,11,14,25,M1179,2.82745,JEFO01,29,2960,2801
GCA_000593045.1,9,11,20,M1178,2.88266,JEFP01,41,3040,2871
GCA_000593065.1,9,11,20,M1161,2.86239,JEFQ01,12,2998,2835
GCA_000593085.1,9,11,20,M1157,2.91601,JEFR01,16,3068,2906
GCA_000593105.1,9,11,20,M1154,2.866,JEFS01,51,3014,2854
GCA_000593125.1,9,12,21,M1150,2.86837,JEFT01,47,3021,2853
GCA_000593145.1,9,13,22,M1145,2.8853,JEFU01,64,3071,2892
GCA_000593165.1,9,11,20,M1143,2.87404,JEFV01,27,3017,2844
GCA_000593185.1,9,12,21,M1123,2.90638,JEFW01,62,3075,2894
GCA_000593205.1,9,13,22,M1115,2.88571,JEFX01,62,3052,2891
GCA_000593225.1,9,13,22,M1111,2.92185,JEFY01,74,3092,2910
GCA_000593245.1,8,10,18,M1106,2.879,JEFZ01,55,3050,2871
GCA_000593265.1,9,11,20,M1105,2.91584,JEGA01,21,3070,2905
GCA_000593385.1,9,11,20,M1332,2.86722,JEFB01,59,3028,2858
GCA_000593405.1,0,11,11,W31947,2.91183,JDFZ01,21,3073,2947
GCA_000593425.1,11,13,24,H90284,2.83302,JDGA01,67,3005,2822
GCA_000593445.1,2,10,12,H12822,2.91468,JDGB01,28,3078,2943
GCA_000593465.1,0,10,10,T59609,2.84067,JDGC01,20,2971,2847
GCA_000593485.1,2,10,12,M16486,2.8419,JDGD01,37,3011,2837
GCA_000593505.1,0,10,10,T66243,2.90949,JDGE01,43,3081,2913
GCA_000593525.1,0,10,10,T66292,2.90437,JDGF01,31,3051,2923
GCA_000593545.1,1,11,12,W12461,2.85603,JDGG01,31,2997,2828
GCA_000593565.1,0,10,10,M80329,2.90882,JDGH01,18,3063,2931
GCA_000593585.1,0,11,11,F46600,2.91527,JDGI01,31,3085,2956
GCA_000593605.1,10,12,22,F62013,2.82773,JDGJ01,55,2984,2822
GCA_000593625.1,1,10,11,F55987,2.86183,JDGK01,21,2994,2870
GCA_000593645.1,0,10,10,T74602,2.88575,JDGL01,31,3032,2896
GCA_000593665.1,0,10,10,F86379,2.89584,JDGM01,38,3041,2901
GCA_000593685.1,0,10,10,F27253,2.91092,JDGN01,28,3062,2933
GCA_000593705.1,0,10,10,F27254,2.96922,JDGO01,44,3168,2988
GCA_000593725.1,2,10,12,T72814,2.85928,JDGP01,23,2993,2863
GCA_000593745.1,0,10,10,M44988,2.85517,JDGQ01,22,3022,2856
GCA_000593765.1,0,10,10,F12856,2.88438,JDGR01,21,3017,2886
GCA_000593785.1,0,10,10,H37235,2.88435,JDGS01,25,3040,2916
GCA_000593805.1,2,10,12,M24487,2.92799,JDGT01,28,3116,2947
GCA_000593825.1,1,11,12,T23068,2.82735,JDGU01,27,2944,2811
GCA_000593845.1,0,10,10,W39826,2.89555,JDYL01,8,3050,2895
GCA_000593865.1,0,10,10,W29641,2.87894,JDYM01,30,3016,2891
GCA_000593885.1,0,10,10,T60795,2.90205,JDYN01,15,3066,2899
GCA_000593905.1,0,10,10,T54283,2.90113,JDYO01,14,3066,2896
GCA_000593925.1,9,14,23,M80992,2.8862,JDYP01,38,3031,2860
GCA_000593945.1,0,10,10,M16597,2.92501,JDYQ01,27,3116,2949
GCA_000593965.1,2,10,12,M13048,2.92915,JDYR01,12,3110,2953
GCA_000593985.1,0,10,10,H85008,2.87184,JDYS01,11,3025,2869
GCA_000594005.1,0,10,10,H81885,2.91155,JDYT01,9,3090,2929
GCA_000594025.1,0,11,11,H81809,2.91412,JDYU01,13,3082,2915
GCA_000594045.1,1,11,12,H81800,2.84107,JDYV01,9,2974,2817
GCA_000594065.1,0,10,10,F50126,2.90063,JDYW01,9,3061,2894
GCA_000594085.1,0,10,10,F50076,2.94384,JDYX01,13,3125,2956
GCA_000594105.1,0,10,10,F36670,2.94156,JDYY01,12,3124,2961
GCA_000594125.1,0,10,10,W92100,2.90815,JDYZ01,15,3079,2927
GCA_000594145.1,0,10,10,W92052,2.88391,JDZA01,15,3038,2874
GCA_000594165.1,0,11,11,W85326,2.8837,JDZB01,13,3030,2872
GCA_000594185.1,0,10,10,W75132,2.92963,JDZC01,14,3090,2925
GCA_000594205.1,0,10,10,W64921,2.91883,JDZD01,12,3094,2936
GCA_000594225.1,0,10,10,T37849,2.9354,JDZE01,10,3116,2953
GCA_000594245.1,0,10,10,T30569,2.90052,JDZF01,12,3057,2897
GCA_000594265.1,9,12,21,M77202,2.85195,JDZG01,38,2988,2831
GCA_000594285.1,2,10,12,M53356,2.84891,JDZH01,13,2998,2834
GCA_000594305.1,0,10,10,M49691,2.92708,JDZI01,17,3092,2925
GCA_000594325.1,9,11,20,M46058,2.85664,JDZJ01,37,2984,2840
GCA_000594345.1,0,10,10,H58198,2.89584,JDZK01,11,3051,2888
GCA_000594365.1,0,10,10,H58177,2.89357,JDZL01,10,3051,2892
GCA_000594385.1,0,11,11,H51158,2.88801,JDZM01,8,3046,2884
GCA_000594405.1,2,10,12,F77942,2.8491,JDZN01,18,3004,2841
GCA_000594425.1,0,10,10,F26873,2.93836,JDZO01,14,3124,2960
GCA_000594445.1,0,10,10,F23347,2.93195,JDZP01,19,3092,2932
GCA_000594465.1,1,11,12,F23336,2.8291,JDZQ01,6,2950,2804
GCA_000594485.1,0,10,10,F20105,2.94074,JDZR01,11,3121,2957
GCA_000594505.1,9,11,20,W45757,2.88393,JFRU01,47,3038,2872
GCA_000594525.1,9,11,20,W19276,2.85686,JFRV01,44,2999,2837
GCA_000594545.1,0,10,10,W12586,2.9656,JFRW01,30,3120,2979
GCA_000594565.1,0,11,11,T86792,2.90144,JFRX01,23,3060,2888
GCA_000594585.1,0,10,10,T39102,2.92875,JFRY01,18,3115,2950
GCA_000594605.1,3,10,13,T32092,2.8611,JFRZ01,17,3022,2869
GCA_000594625.1,2,10,12,T24515,2.87908,JFSA01,14,3041,2878
GCA_000594645.1,0,10,10,T13127,2.93896,JFSB01,19,3119,2959
GCA_000594665.1,0,11,11,T13126,2.93631,JFSC01,36,3127,2952
GCA_000594685.1,0,10,10,T13125,2.93861,JFSD01,25,3128,2955
GCA_000594705.1,0,11,11,M79684,2.91078,JFSE01,22,3067,2902
GCA_000594725.1,3,10,13,H84958,2.86663,JFSF01,20,3026,2870
GCA_000594745.1,3,10,13,H84956,2.86961,JFSG01,17,3030,2874
GCA_000594765.1,1,10,11,H75430,2.89644,JFSH01,19,3059,2897
GCA_000594785.1,0,10,10,H72152,2.93113,JFSI01,14,3104,2952
GCA_000594805.1,3,10,13,H71778,2.86259,JFSJ01,15,3018,2865
GCA_000594825.1,0,10,10,H65853,2.93343,JFSK01,22,3119,2951
GCA_000594845.1,3,10,13,H31085,2.86489,JFSL01,23,3001,2874
GCA_000594865.1,0,10,10,F64897,2.86626,JFSM01,22,3033,2874
GCA_000594885.1,1,10,11,F45779,2.88884,JFSN01,20,3052,2886
GCA_000594905.1,0,10,10,F36091,2.93748,JFSO01,24,3124,2945
GCA_000594925.1,10,10,20,DAR133,2.84805,JFOO01,78,2979,2811
GCA_000594945.1,9,11,20,DAR126,2.87101,JFOP01,35,3021,2859
GCA_000594965.1,10,11,21,DAR116,2.90155,JFOQ01,78,3077,2878
GCA_000594985.1,11,13,24,DAR104,2.77786,JFOR01,49,2919,2744
GCA_000595005.1,9,11,20,DAR26,2.74863,JFOS01,37,2817,2686
GCA_000595025.1,9,11,20,DAR5789,2.84674,JFOT01,91,2988,2824
GCA_000595045.1,9,11,20,DAR5790,2.89342,JFOU01,64,3035,2876
GCA_000595065.1,9,10,19,DAR5791,2.89057,JFOV01,64,3055,2877
GCA_000595085.1,9,11,20,DAR5792,2.84406,JFOW01,64,2971,2810
GCA_000595105.1,9,10,19,DAR5793,2.88992,JFOX01,63,3033,2874
GCA_000595125.1,9,10,19,DAR5794,2.8892,JFOY01,68,3055,2871
GCA_000595145.1,9,11,20,DAR5795,2.88722,JFOZ01,64,3027,2865
GCA_000595165.1,9,11,20,DAR5796,2.89237,JFPA01,61,3032,2873
GCA_000595185.1,9,10,19,DAR5797,2.89045,JFPB01,60,3031,2871
GCA_000595205.1,10,13,23,DAR5798,2.81406,JFPC01,85,2936,2791
GCA_000595225.1,9,10,19,DAR5799,2.89154,JFPD01,64,3054,2871
GCA_000595245.1,9,11,20,DAR5800,2.892,JFPE01,62,3029,2871
GCA_000595265.1,9,13,22,DAR5801,2.89251,JFPF01,53,3035,2875
GCA_000595285.1,9,13,22,DAR5802,2.88834,JFPG01,57,3037,2865
GCA_000595305.1,9,11,20,DAR5803,2.89601,JFPH01,69,3057,2879
GCA_000595325.1,9,11,20,DAR5804,2.88669,JFPI01,69,3036,2865
GCA_000595345.1,9,11,20,DAR5805,2.92007,JFPJ01,76,3071,2907
GCA_000595365.1,9,12,21,DAR5806,2.85591,JFPK01,45,3010,2831
GCA_000595385.1,9,10,19,DAR5807,2.89564,JFPL01,69,3048,2874
GCA_000595405.1,9,10,19,DAR5808,2.88509,JFPM01,68,3029,2870
GCA_000595425.1,9,10,19,DAR5809,2.89046,JFPN01,69,3057,2872
GCA_000595445.1,10,11,21,DAR5811,2.8528,JFPO01,68,2995,2808
GCA_000595465.1,9,11,20,DAR5812,2.88838,JFPP01,57,3045,2874
GCA_000595485.1,9,10,19,DAR5813,2.8892,JFPQ01,65,3030,2880
GCA_000595505.1,9,10,19,DAR5815,2.88995,JFPR01,68,3062,2877
GCA_000595525.1,10,13,23,DAR5816,2.8237,JFPS01,47,2953,2792
GCA_000595545.1,9,10,19,DAR5817,2.88983,JFPT01,67,3055,2871
GCA_000595565.1,9,11,20,DAR5819,2.86921,JFPU01,62,3028,2842
GCA_000595585.1,10,12,22,DAR5820,2.8356,JFPV01,67,2949,2789
GCA_000595605.1,10,11,21,DAR5821,2.87919,JFPW01,77,3017,2857
GCA_000595625.1,9,12,21,DAR5822,2.88185,JFPX01,72,3022,2862
GCA_000595645.1,9,10,19,DAR5823,2.89604,JFPY01,69,3033,2871
GCA_000595665.1,10,12,22,DAR5824,2.84212,JFPZ01,79,2965,2800
GCA_000595685.1,9,11,20,DAR5825,2.83306,JFQA01,59,2977,2795
GCA_000595705.1,9,10,19,DAR5826,2.89499,JFQB01,84,3069,2871
GCA_000595725.1,10,11,21,DAR5827,2.84687,JFQC01,67,2989,2800
GCA_000595745.1,9,10,19,DAR5828,2.8906,JFQD01,62,3030,2875
GCA_000595765.1,9,12,21,DAR5829,2.88999,JFQE01,73,3039,2872
GCA_000595785.1,10,12,22,DAR5830,2.84796,JFQF01,65,2961,2806
GCA_000595805.1,9,11,20,DAR5831,2.84637,JFQG01,70,2983,2808
GCA_000595825.1,11,11,22,DAR5832,2.7991,JFQH01,64,2926,2743
GCA_000595845.1,9,11,20,DAR5833,2.8789,JFQI01,68,3018,2864
GCA_000595865.1,9,11,20,DAR5834,2.88787,JFQJ01,65,3028,2869
GCA_000595885.1,9,10,19,DAR5835,2.87697,JFQK01,65,3015,2860
GCA_000595905.1,9,10,19,DAR5836,2.84576,JFQL01,67,2970,2813
GCA_000595925.1,10,11,21,DAR5837,2.81608,JFQM01,65,2958,2781
GCA_000595945.1,11,10,21,DAR5838,2.84254,JFQN01,71,2992,2807
GCA_000595965.1,10,12,22,DAR5839,2.85061,JFQO01,76,3005,2808
GCA_000595985.1,9,11,20,DAR5840,2.84998,JFQP01,72,2965,2802
GCA_000596005.1,10,11,21,DAR5841,2.8971,JFQQ01,66,3025,2874
GCA_000596025.1,11,12,23,DAR5843,2.86489,JFQR01,95,3030,2822
GCA_000596045.1,9,11,20,DAR5845,2.91831,JFQS01,100,3107,2907
GCA_000596065.1,9,12,21,DAR5846,2.81396,JFQT01,40,2924,2779
GCA_000596085.1,11,11,22,DAR5847,2.80259,JFQU01,59,2927,2739
GCA_000596105.1,9,12,21,DAR5848,2.95156,JFQV01,119,3147,2931
GCA_000596125.1,9,12,21,DAR5849,2.87078,JFQW01,88,3031,2833
GCA_000596145.1,9,11,20,DAR5850,2.93798,JFQX01,107,3116,2923
GCA_000596165.1,9,11,20,DAR5851,2.88718,JFQY01,65,3024,2876
GCA_000596185.1,9,10,19,DAR5853,2.89522,JFQZ01,68,3064,2875
GCA_000596205.1,8,11,19,DAR5854,2.89689,JFRA01,81,3069,2878
GCA_000596225.1,9,11,20,DAR5856,2.87847,JFRB01,81,3028,2858
GCA_000596245.1,9,10,19,DAR5857,2.88775,JFRC01,67,3032,2875
GCA_000596265.1,9,11,20,DAR5858,2.88612,JFRD01,68,3026,2867
GCA_000596285.1,9,10,19,DAR5859,2.88665,JFRE01,70,3029,2865
GCA_000596305.1,9,11,20,DAR5861,2.89188,JFRF01,77,3037,2870
GCA_000596325.1,9,11,20,DAR5862,2.84452,JFRG01,66,2965,2808
GCA_000596345.1,9,10,19,DAR5863,2.84522,JFRH01,67,2978,2800
GCA_000596365.1,10,12,22,DAR5864,2.85108,JFRI01,79,2991,2808
GCA_000596385.1,9,10,19,DAR5865,2.84366,JFRJ01,98,2984,2804
GCA_000596405.1,25,14,39,DAR5867,2.83823,JFRK01,82,3010,2798
GCA_000596425.1,9,11,20,DAR3515,2.88811,JFRL01,32,3049,2887
GCA_000596445.1,9,12,21,DAR3512,2.91896,JFRM01,55,3090,2919
GCA_000596465.1,9,11,20,DAR3508,2.87524,JFRN01,44,3029,2856
GCA_000596485.1,10,11,21,DAR3507,2.88216,JFRO01,66,3038,2860
GCA_000596505.1,10,12,22,DAR3505,2.82819,JFRP01,33,2967,2800
GCA_000596525.1,9,11,20,DAR3504,2.86923,JFRQ01,50,3028,2856
GCA_000596545.1,0,10,10,T70944,2.89995,JETY01,11,3079,2923
GCA_000596565.1,9,11,20,F63704,2.85514,JETZ01,33,2979,2853
GCA_000596585.1,12,13,25,T74005,2.81009,JEUA01,40,2915,2772
GCA_000596605.1,0,10,10,T74154,2.94112,JEUB01,18,3124,2957
GCA_000596625.1,1,10,11,T74060,2.89381,JEUC01,13,3042,2887
GCA_000596645.1,0,10,10,T74141,2.89192,JEUD01,12,3047,2890
GCA_000596665.1,0,10,10,F63730,2.82616,JEUE01,13,2975,2821
GCA_000596685.1,0,10,10,H32126,2.93513,JEUF01,25,3119,2959
GCA_000596705.1,0,10,10,M32688,2.9228,JEUG01,13,3091,2940
GCA_000596725.1,0,10,10,W60060,2.90932,JEUH01,17,3069,2908
GCA_000596745.1,0,10,10,H35283,2.93899,JEUI01,16,3106,2949
GCA_000596765.1,9,12,21,F70051,2.87693,JEUJ01,52,3029,2873
GCA_000596785.1,0,10,10,W57390,2.87571,JEUK01,26,3016,2884
GCA_000596805.1,0,10,10,W62934,2.89001,JEUL01,15,3050,2891
GCA_000596825.1,10,13,23,M39260,2.88713,JEUM01,57,3049,2881
GCA_000596845.1,9,11,20,M39274,2.88649,JEUN01,63,3000,2853
GCA_000596865.1,10,13,23,T83715,2.80413,JEUO01,33,2939,2759
GCA_000596885.1,0,10,10,W65865,2.89531,JEUP01,18,3060,2897
GCA_000596905.1,0,10,10,H41070,2.93686,JEUQ01,17,3120,2962
GCA_000596925.1,0,10,10,H41109,2.94316,JEUR01,17,3126,2957
GCA_000596945.1,0,10,10,F76239,2.93915,JEUS01,19,3099,2964
GCA_000596965.1,0,10,10,H43996,2.89539,JEUT01,14,3054,2891
GCA_000596985.1,0,11,11,W70659,2.91386,JEUU01,18,3090,2935
GCA_000597005.1,0,11,11,H47169,2.91943,JEUV01,18,3072,2909
GCA_000597025.1,10,11,21,H47224,2.83038,JEUW01,46,2927,2784
GCA_000597045.1,10,12,22,T12849,2.82,JEUX01,34,2946,2790
GCA_000597065.1,0,10,10,F85184,2.89521,JEUY01,21,3056,2905
GCA_000597085.1,0,10,10,F85609,2.97811,JEUZ01,18,3189,3037
GCA_000597105.1,0,10,10,F89046,2.89311,JEVA01,13,3042,2893
GCA_000597125.1,0,10,10,F89062,2.82668,JEVB01,8,2972,2821
GCA_000597145.1,1,10,11,F89073,2.88757,JEVC01,26,3037,2911
GCA_000597165.1,0,10,10,F92073,2.89187,JEVD01,16,3052,2899
GCA_000597185.1,2,10,12,F92105_080312,2.88096,JEVE01,20,3045,2877
GCA_000597205.1,0,10,10,F92125,2.93341,JEVF01,21,3120,2963
GCA_000597225.1,0,10,10,F92127,2.9403,JEVG01,16,3128,2961
GCA_000597245.1,0,10,10,F92128,2.93868,JEVH01,16,3120,2955
GCA_000597265.1,0,10,10,H65830,2.8953,JEVI01,12,3055,2889
GCA_000597285.1,0,10,10,H72115,2.90078,JEVJ01,14,3061,2896
GCA_000597305.1,9,11,20,H72129_090612,2.83489,JEVK01,40,2973,2842
GCA_000597325.1,0,11,11,M52622,2.89467,JEVL01,17,3056,2887
GCA_000597345.1,0,10,10,T18851,2.91167,JEVM01,20,3077,2911
GCA_000597365.1,0,10,10,T18865,2.93819,JEVN01,21,3135,2968
GCA_000597385.1,9,11,20,T28649,2.86456,JEVO01,48,2992,2848
GCA_000597405.1,2,10,12,T36127,2.84205,JEVP01,19,2989,2836
GCA_000597425.1,0,10,10,T39082,2.89122,JEVQ01,11,3045,2886
GCA_000597445.1,1,11,12,W73649,2.88895,JEVR01,25,3033,2894
GCA_000597465.1,9,11,20,W79990_080112,2.88842,JEVS01,46,3051,2878
GCA_000597485.1,0,11,11,W83133,2.8924,JEVT01,23,3053,2892
GCA_000597505.1,0,10,10,W89268,2.94906,JEVU01,24,3125,2963
GCA_000597525.1,0,10,10,AMMC6114,2.89735,JDXI01,5,3058,2899
GCA_000597545.1,0,10,10,UCIM6049,2.89549,JDXY01,5,3052,2887
GCA_000601505.1,24,14,38,F12926_081012,2.76322,JGEX01,80,2843,2681
GCA_000601525.1,10,11,21,F16104,2.81034,JGEY01,73,2910,2755
GCA_000601545.1,0,10,10,F16108,2.92599,JGEZ01,31,3112,2947
GCA_000601565.1,11,13,24,F19470,2.88221,JGFA01,77,3025,2871
GCA_000601585.1,10,11,21,F19490,2.74115,JGFB01,71,2845,2648
GCA_000601605.1,11,14,25,F29447,2.85058,JGFC01,90,2997,2830
GCA_000601625.1,11,13,24,H59303_080912,2.83834,JGFD01,67,2954,2804
GCA_000601645.1,10,12,22,H59312_080912,2.82247,JGFE01,62,2967,2805
GCA_000601665.1,0,10,10,H59329,2.87927,JGFF01,11,3030,2866
GCA_000601685.1,0,10,10,M62794,2.87053,JGFG01,23,3028,2858
GCA_000601705.1,0,11,11,M66468,2.92338,JGFH01,39,3121,2945
GCA_000601725.1,0,10,10,T25283,2.8867,JGFI01,24,3052,2881
GCA_000601745.1,11,13,24,T35594,2.86871,JGFJ01,86,3000,2837
GCA_000601765.1,0,10,10,T35596,2.92364,JGFK01,30,3115,2944
GCA_000601785.1,9,12,21,T35604,2.91072,JGFL01,72,3056,2899
GCA_000601805.1,0,10,10,W12538,2.93131,JGFM01,18,3113,2946
GCA_000601825.1,10,16,26,F45749,2.8048,JGFN01,148,2944,2768
GCA_000601845.1,10,13,23,W31983,2.72149,JGFO01,109,2845,2655
GCA_000601865.1,11,14,25,W45755_111412,2.78948,JGFP01,200,2936,2743
GCA_000601885.1,9,11,20,F12749,2.84545,JGFQ01,77,2976,2832
GCA_000601905.1,8,10,18,F12753,2.89176,JGFR01,101,3019,2864
GCA_000601925.1,11,16,27,F19955,2.79773,JGFS01,134,2933,2757
GCA_000601945.1,11,13,24,F87602,2.75164,JGFT01,154,2879,2705
GCA_000601965.1,0,13,13,F91072,2.82772,JGFU01,72,3001,2806
GCA_000601985.1,3,11,14,F91077,2.83751,JGFV01,30,2983,2813
GCA_000602005.1,0,10,10,M72054,2.88642,JGFW01,35,3050,2870
GCA_000602025.1,12,15,27,M72087,2.82174,JGFX01,93,2985,2803
GCA_000602045.1,24,16,40,T16600,2.71516,JGFY01,158,2832,2627
GCA_000602065.1,10,15,25,T16615,2.82188,JGFZ01,151,2975,2794
GCA_000602085.1,11,15,26,T16619,2.81615,JGGA01,144,2944,2763
GCA_000602105.1,2,10,12,W75229,2.92186,JGGB01,42,3122,2945
GCA_000602125.1,12,15,27,W75234,2.81232,JGGC01,93,2961,2769
GCA_000602145.1,0,10,10,W82215,2.87829,JGGD01,22,3036,2866
GCA_000602165.1,23,14,37,W85806_020613,2.7441,JGGE01,128,2858,2650
GCA_000602185.1,0,10,10,W85837,2.91717,JGGF01,28,3100,2937
GCA_000602205.1,9,12,21,W89581,2.92231,JGGG01,91,3087,2902
GCA_000602225.1,9,11,20,F32629,2.8426,JGGH01,62,2968,2825
GCA_000602245.1,9,11,20,F42559,2.88297,JGGI01,46,3027,2883
GCA_000602265.1,0,10,10,F48959,2.81905,JGGJ01,15,2970,2820
GCA_000602285.1,9,11,20,F52326,2.87042,JGGK01,47,3031,2872
GCA_000602305.1,0,10,10,F71576,2.91165,JGGL01,18,3086,2936
GCA_000602325.1,0,11,11,F74820,2.88353,JGGM01,16,3038,2871
GCA_000602345.1,10,12,22,H15899,2.81309,JGGN01,32,2950,2793
GCA_000602365.1,0,10,10,H19398,2.87315,JGGO01,19,3030,2872
GCA_000602385.1,9,11,20,H19404,2.90382,JGGP01,58,3084,2913
GCA_000602405.1,0,10,10,H19420,2.89482,JGGQ01,18,3060,2893
GCA_000602425.1,0,10,10,H43694,2.888,JGGR01,15,3049,2893
GCA_000602445.1,0,10,10,H47117,2.86424,JGGS01,15,3004,2865
GCA_000602465.1,10,12,22,H81898,2.80759,JGGT01,33,2935,2783
GCA_000602485.1,0,11,11,M20726,2.88991,JGGU01,19,3066,2898
GCA_000602505.1,0,10,10,M42212,2.94209,JGGV01,16,3125,2964
GCA_000602525.1,0,10,10,M57729,2.89891,JGGW01,20,3065,2906
GCA_000602545.1,0,10,10,M79667,2.90819,JGGX01,22,3090,2937
GCA_000602565.1,10,12,22,M90383,2.81928,JGGY01,37,2953,2792
GCA_000602585.1,0,10,10,T42550,2.89311,JGGZ01,25,3064,2893
GCA_000602605.1,0,10,10,T47161,2.89427,JGHA01,20,3058,2895
GCA_000602625.1,2,11,13,W19225,2.87062,JGHB01,25,3007,2872
GCA_000602645.1,0,11,11,W35455,2.91775,JGHC01,23,3048,2910
GCA_000602665.1,9,11,20,W42196,2.85177,JGHD01,34,2981,2820
GCA_000602685.1,0,10,10,W42270,2.89106,JGHE01,20,3032,2891
GCA_000602705.1,0,10,10,W52298,2.86397,JGHF01,23,3027,2866
GCA_000602725.1,0,11,11,F31078,2.86997,JGHG01,12,3018,2854
GCA_000602745.1,9,11,20,F34824,2.89353,JGHH01,64,3040,2885
GCA_000602765.1,0,10,10,F48607,2.94054,JGHI01,33,3134,2974
GCA_000602785.1,1,11,12,F48611,2.90516,JGHJ01,27,3063,2908
GCA_000602825.1,2,11,13,H12890,2.85594,JGHL01,20,2992,2824
GCA_000602845.1,2,10,12,H20315,2.87416,JGHM01,22,3049,2894
GCA_000602865.1,0,10,10,H50411,2.93551,JGHN01,23,3126,2954
GCA_000602885.1,9,12,21,M66407,2.89546,JGHO01,58,3027,2880
GCA_000602905.1,2,10,12,M67929_020413,2.88165,JGHP01,11,3040,2880
GCA_000602925.1,0,11,11,M67957,2.97858,JGHQ01,15,3164,2999
GCA_000602945.1,9,11,20,M79654,2.85117,JGHR01,45,2982,2855
GCA_000602965.1,10,12,22,T22073,2.78103,JGHS01,41,2904,2755
GCA_000602985.1,0,10,10,W24177,2.87835,JGHT01,25,3034,2872
GCA_000603005.1,0,11,11,W41765,2.92279,JGHU01,21,3098,2940
GCA_000603025.1,10,13,23,W80011,2.83023,JGHV01,51,2969,2823
GCA_000603045.1,0,10,10,W80041,2.89024,JGHW01,22,3052,2890
GCA_000603065.1,0,10,10,W80042,2.89344,JGHX01,21,3058,2892
GCA_000603085.1,10,11,21,F64891,2.91701,JGHY01,70,3088,2915
GCA_000603105.1,1,10,11,F71592,2.88997,JGHZ01,20,3051,2890
GCA_000603125.1,0,10,10,F91084,2.93036,JGIA01,26,3118,2951
GCA_000603145.1,9,13,22,H47139,2.82278,JGIB01,69,2980,2815
GCA_000603165.1,11,14,25,H65856,2.74088,JGIC01,96,2855,2728
GCA_000603185.1,9,13,22,H88188,2.82769,JGID01,69,2957,2805
GCA_000603205.1,9,11,20,T39105,2.89062,JGIE01,84,3041,2850
GCA_000603225.1,10,11,21,W25799,2.75584,JGIF01,70,2841,2667
GCA_000603245.1,9,11,20,W45758,2.85406,JGIG01,70,3027,2860
GCA_000603265.1,9,11,20,W82238,2.87491,JGIH01,77,3008,2870
GCA_000604465.1,0,11,11,W13012_022013,2.92903,JGMY01,27,3109,2944
GCA_000622915.1,9,11,20,DAR3769,2.81034,JGNN01,16,2918,2754
GCA_000622935.1,9,11,20,DAR3907,2.91031,JGNO01,12,3051,2882
GCA_000622955.1,10,12,22,DAR2070,2.79844,JGNP01,9,2893,2734
GCA_000626775.1,9,17,26,21267,2.75027,JHPU01,47,2883,2720
GCA_000626795.1,7,15,22,21239,2.75323,JHPT01,60,2891,2780
GCA_000626835.1,12,15,27,CO-30,2.82222,JHQD01,55,2957,2754
GCA_000626855.1,8,14,22,CO-41,2.82123,JHQE01,43,2959,2746
GCA_000626875.1,0,13,13,CO-49,2.92992,JHQF01,50,3123,2916
GCA_000626915.1,25,15,40,21230,2.79083,JHPS01,75,2932,2719
GCA_000626935.1,26,17,43,21275,2.80357,JHPV01,48,2947,2727
GCA_000626955.1,9,14,23,21304,2.82486,JHPW01,38,2966,2799
GCA_000626975.1,9,17,26,21311,2.75217,JHPX01,59,2888,2683
GCA_000626995.1,10,13,23,21338,2.79294,JHQA01,32,2946,2753
GCA_000627015.1,24,15,39,21314,2.69138,JHPY01,25,2765,2598
GCA_000627035.1,14,16,30,21337,2.76674,JHPZ01,73,2867,2641
GCA_000647695.1,3,13,16,SA0518,2.94896,JFAY01,301,3215,2915
GCA_000647715.1,3,12,15,SA0521,2.90338,JFAU01,144,3122,2932
GCA_000647735.1,3,15,18,SA0519,2.83958,JFAR01,317,3064,2770
GCA_000649105.1,4,15,19,21205,2.76539,JHUH01,59,2901,2759
